image_id,year,image_path,mean_brightness,mean_red,mean_green,mean_blue
08728,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/4583_alvin-record_545547_Meny, Windsor Hotel, 1984/0002.jpg",0.939184939990231,0.9833349960313307,0.9771505226868328,0.8570693012525294
08729,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0001.jpg",0.602113554321185,0.6950541646685849,0.6379255289921677,0.4733609693028027
08730,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0002.jpg",0.6264247991751151,0.7201759596771947,0.6630881787196414,0.49601025912850943
08731,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0003.jpg",0.6264632915784686,0.717538566385361,0.6627758440911877,0.49907546425885696
08732,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0004.jpg",0.637635650665495,0.7303737487642116,0.6746089888161148,0.5079242144161585
08733,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0005.jpg",0.6281838515918644,0.7193719449536188,0.6648325539493418,0.5003470558726324
08734,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0006.jpg",0.6264871323529412,0.7201013217787116,0.6633916097689077,0.4959684655112045
08735,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6824_alvin-record_547940_Meny, Ronnums Herrgård, 1984/0007.jpg",0.6251638196100512,0.7240816275834658,0.6631158295243774,0.4882940017223106
08736,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6846_alvin-record_547747_Meny, Hotell Gästis, 1984/0001.jpg",0.47715575189569787,0.5314416961944946,0.486916697389262,0.41310886210333714
08737,1984,"data/MA_Menyer/menus_by_year_swedish_only/1984/6846_alvin-record_547747_Meny, Hotell Gästis, 1984/0002.jpg",0.8010995799463576,0.8204409705058494,0.8255092907260944,0.7573484786071292
08738,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/1059_alvin-record_542020_Meny, Nobelfest, 1985/0001.jpg",0.9638173287534847,0.9812092601377468,0.9856064748928246,0.9246362512298827
08739,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/1059_alvin-record_542020_Meny, Nobelfest, 1985/0002.jpg",0.9720301488032936,0.9870394053973901,0.9931386995412044,0.9359123414712861
08740,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2486_alvin-record_543285_Meny, Scandinavian Airlines SAS, 1985-1986/2486 0001.jpg",0.9621241860825654,0.9757106089800379,0.9814970820783133,0.9291648671893458
08741,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2486_alvin-record_543285_Meny, Scandinavian Airlines SAS, 1985-1986/2486 0002.jpg",0.5150042569110977,0.5394376305209584,0.5239455352453481,0.4816296049669868
08742,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2486_alvin-record_543285_Meny, Scandinavian Airlines SAS, 1985-1986/2486 0003.jpg",0.9636876255726359,0.9768741947307623,0.9830940202742728,0.9310946617128725
08743,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2489_alvin-record_543463_Meny, Scandinavian Airlines SAS, 1985-1986/2489 0001.jpg",0.964676962364807,0.9772863051470588,0.9828177657781861,0.933926816169176
08744,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2489_alvin-record_543463_Meny, Scandinavian Airlines SAS, 1985-1986/2489 0002.jpg",0.5238403099719646,0.549082940669808,0.5318209058494199,0.4906170833966662
08745,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2489_alvin-record_543463_Meny, Scandinavian Airlines SAS, 1985-1986/2489 0003.jpg",0.968047979825611,0.9791261817226891,0.9849894091751284,0.940028348579015
08746,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2493_alvin-record_543321_Meny, Scandinavian Airlines SAS, 1985-1986/2493 0001.jpg",0.962764461645602,0.9758939711050081,0.9818332152137964,0.9305661986180014
08747,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2493_alvin-record_543321_Meny, Scandinavian Airlines SAS, 1985-1986/2493 0002.jpg",0.529281229888588,0.5507247160373101,0.5373013671581165,0.4998176064703375
08748,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2493_alvin-record_543321_Meny, Scandinavian Airlines SAS, 1985-1986/2493 0003.jpg",0.9668861953252273,0.9787948334363776,0.9854648766413472,0.9363988758979568
08749,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2498_alvin-record_543278_Meny, Scandinavian Airlines SAS, 1985-1986/2498 0001.jpg",0.9667076763852308,0.9789336406204273,0.9846972399034241,0.9364921486318409
08750,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2498_alvin-record_543278_Meny, Scandinavian Airlines SAS, 1985-1986/2498 0002.jpg",0.5214617335144652,0.5457958482165476,0.5308207221842226,0.48776863014262556
08751,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2498_alvin-record_543278_Meny, Scandinavian Airlines SAS, 1985-1986/2498 0003.jpg",0.9726480800653595,0.9826510370939422,0.9883977401594967,0.9468954629426397
08752,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2499_alvin-record_543218_Meny, Scandinavian Airlines SAS, 1985-1986/2499 0001.jpg",0.9695765809433227,0.9804875210345333,0.9863590137547555,0.9418832080406789
08753,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2499_alvin-record_543218_Meny, Scandinavian Airlines SAS, 1985-1986/2499 0002.jpg",0.5177895972665553,0.5426144622093023,0.5270149536720373,0.483739375918326
08754,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2499_alvin-record_543218_Meny, Scandinavian Airlines SAS, 1985-1986/2499 0003.jpg",0.974168899680519,0.9844029393473807,0.990649692712906,0.9474540669812702
08755,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2631_alvin-record_543721_Meny, SAF, 1985/2631 0001.jpg",0.9361409395312303,0.9512365677159293,0.955320838734943,0.9018654121428186
08756,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2631_alvin-record_543721_Meny, SAF, 1985/2631 0002.jpg",0.9528026510985279,0.9684341859146706,0.972220348059584,0.9177534193213297
08757,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2631_alvin-record_543721_Meny, SAF, 1985/2631 0003.jpg",0.9837678788239832,0.9867659611587691,0.9887958069512528,0.9757418683619281
08758,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2631_alvin-record_543721_Meny, SAF, 1985/2631 0004.jpg",0.986383896151053,0.9892902369281046,0.991331082346133,0.9785303691789216
08759,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2634_alvin-record_543603_Meny, Riddarhuset, 1985/2634 0001.jpg",0.8393305759803922,0.8545712286139947,0.8576579921184161,0.8057625072087659
08760,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2634_alvin-record_543603_Meny, Riddarhuset, 1985/2634 0002.jpg",0.9389513047866206,0.9557204260380623,0.959835910467128,0.9012975778546715
08761,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2676_alvin-record_543592_Meny, Riche, 1985/2676 0001.jpg",0.7330356797431136,0.7649089075045061,0.7607059284368344,0.6734922032880005
08762,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2676_alvin-record_543592_Meny, Riche, 1985/2676 0002.jpg",0.8776600888002125,0.9165082475827797,0.9123486916288555,0.8041233271890025
08763,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2676_alvin-record_543592_Meny, Riche, 1985/2676 0003.jpg",0.9068250939771977,0.9466953933961225,0.9419575699837519,0.8318223185517184
08764,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2783_alvin-record_543606_Meny, Operaterrassen, 1985/2783 0001.jpg",0.9425122464151867,0.9604547298490033,0.9645351708896855,0.9025468385068709
08765,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/2783_alvin-record_543606_Meny, Operaterrassen, 1985/2783 0002.jpg",0.9695686483850234,0.9848959606349466,0.9916865257183205,0.9321234588018033
08766,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3481_alvin-record_544648_Meny, Coq Blanc, 1985/3481 0001.jpg",0.8792077755383033,0.8895291738205435,0.9021619093386086,0.845932243455758
08767,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3481_alvin-record_544648_Meny, Coq Blanc, 1985/3481 0002.jpg",0.8966554445329674,0.9159218632430399,0.918288349129155,0.8557561212267074
08768,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3481_alvin-record_544648_Meny, Coq Blanc, 1985/3481 0003.jpg",0.8866316212666501,0.9074263542442293,0.9078873673678334,0.844581142187888
08769,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3489_alvin-record_544404_Meny, 1985/3489 0001.jpg",0.762345303894612,0.8396945877811786,0.7361191073828007,0.7112222165198567
08770,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3489_alvin-record_544404_Meny, 1985/3489 0002.jpg",0.8665371095039445,0.964119693410824,0.8302677703815112,0.8052238647194989
08771,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3581_alvin-record_544591_Meny, Coq Blanc, 1985/3581 0001.jpg",0.7093941482843138,0.8759146109237894,0.7967629455096957,0.4555048884194562
08772,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3581_alvin-record_544591_Meny, Coq Blanc, 1985/3581 0002.jpg",0.7778074276441701,0.9750724672638391,0.8794445601099559,0.4789052555587152
08773,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3589_alvin-record_544501_Meny, 1985/3589 0001.jpg",0.7417688331663236,0.7301801292858303,0.7961244507298776,0.699001919483263
08774,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3589_alvin-record_544501_Meny, 1985/3589 0002.jpg",0.7811266681223593,0.7681285376719749,0.839908790691691,0.7353426760034123
08775,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3808_alvin-record_544782_Meny, Grand Hôtel, Grands Verandor, 1985/3808 0001.jpg",0.9385042275558022,0.9628711443303737,0.9640785701072883,0.8885629682297448
08776,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3808_alvin-record_544782_Meny, Grand Hôtel, Grands Verandor, 1985/3808 0002.jpg",0.9558460314157109,0.979408383046615,0.9832785331113578,0.9048511780891603
08777,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3809_alvin-record_544701_Meny, Grand Hôtel, Grands Verandor, 1985/3809 0001.jpg",0.9397254786348502,0.9647127034776175,0.9656341911764706,0.8888295412504625
08778,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3809_alvin-record_544701_Meny, Grand Hôtel, Grands Verandor, 1985/3809 0002.jpg",0.9563096207943406,0.9791695098967618,0.9834853591057635,0.9062739933804964
08779,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3810_alvin-record_544836_Meny, Grand Hôtel, Grands Verandor, 1985/3810 0001.jpg",0.9249113735509927,0.9426122306233814,0.9500485860617832,0.8820733039678136
08780,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/3810_alvin-record_544836_Meny, Grand Hôtel, Grands Verandor, 1985/3810 0002.jpg",0.954123954954789,0.9767957059468524,0.9809747254164826,0.9046014335010322
08781,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4073_alvin-record_545014_Meny, Teatergrillen, 1985/0001.jpg",0.5490231463564959,0.5523756862028437,0.5675181494381378,0.527175603428506
08782,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4073_alvin-record_545014_Meny, Teatergrillen, 1985/0002.jpg",0.9408109288381584,0.9580256775485063,0.959594252868032,0.9048128560979366
08783,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4073_alvin-record_545014_Meny, Teatergrillen, 1985/0003.jpg",0.9362906304537523,0.9484780823324095,0.9508434869366597,0.9095503220921877
08784,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4073_alvin-record_545014_Meny, Teatergrillen, 1985/0004.jpg",0.6214391432437986,0.6930448504328632,0.6227284087977296,0.5485441705008026
08785,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4524_alvin-record_545518_Meny, Ring Inn, 1985/0001.jpg",0.3678891030111401,0.6056617562425524,0.2922164657472105,0.20578908704365725
08786,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4524_alvin-record_545518_Meny, Ring Inn, 1985/0002.jpg",0.4037969672502979,0.6709751575872064,0.3185266315607735,0.22188911260291413
08787,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4525_alvin-record_545306_Meny, Ring Inn, 1985/0001.jpg",0.45720455867723575,0.37229318164938147,0.46895458596661804,0.5303659084157079
08788,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4525_alvin-record_545306_Meny, Ring Inn, 1985/0002.jpg",0.5192273744433671,0.412592227395766,0.5327178948502477,0.6123720010840874
08789,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4567_alvin-record_545519_Meny, Victors, 1985/0001.jpg",0.9528122905144966,0.9805795547385623,0.9788513189731022,0.8990059978318251
08790,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4567_alvin-record_545519_Meny, Victors, 1985/0002.jpg",0.7293058873062697,0.7493004569904309,0.7497251819889632,0.6888920229394154
08791,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4567_alvin-record_545519_Meny, Victors, 1985/0003.jpg",0.7212447806592697,0.7404015957056476,0.7416752891276273,0.6816574571445344
08792,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4567_alvin-record_545519_Meny, Victors, 1985/0004.jpg",0.7251121225685881,0.7449077488405542,0.7457606615812492,0.6846679572839616
08793,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4567_alvin-record_545519_Meny, Victors, 1985/0005.jpg",0.9527376659583273,0.9814180151760192,0.9799444102289253,0.8968505724700369
08794,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4586_alvin-record_545431_Meny, 1985/0001.jpg",0.9135685426514357,0.9456673359447946,0.9385914522058824,0.8564468398036299
08795,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/4586_alvin-record_545431_Meny, 1985/0002.jpg",0.9533572185384571,0.9811400113430789,0.9827003001721524,0.89623134410014
08796,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/5712_alvin-record_546558_Meny, Stallet, 1985/0001.jpg",0.7340640885984024,0.7277076815651736,0.7436457170944258,0.7308388671356078
08797,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/5712_alvin-record_546558_Meny, Stallet, 1985/0002.jpg",0.8848332437998031,0.9031077298213805,0.9012415852471125,0.8501504163309161
08798,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/5712_alvin-record_546558_Meny, Stallet, 1985/0003.jpg",0.8775397218182145,0.8969190200118509,0.8948519311570784,0.8408482142857143
08799,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/5712_alvin-record_546558_Meny, Stallet, 1985/0004.jpg",0.8783954743513568,0.899354929644034,0.896366995489656,0.8394644979203804
08800,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/5712_alvin-record_546558_Meny, Stallet, 1985/0005.jpg",0.9110143983997586,0.9209019757699276,0.9276779500013322,0.884463269428016
08801,1985,"data/MA_Menyer/menus_by_year_swedish_only/1985/6821_alvin-record_547840_Meny, Sara Hotel Grand, 1985/0001.jpg",0.8135017589155403,0.853269932062631,0.8374971246589251,0.749738220025065
08802,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/0011_alvin-record_540994_Meny, Operaterrassen, 1986/0001.jpg",0.9411046441891623,0.9547941575348976,0.9612620342458313,0.907257740786758
08803,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/0011_alvin-record_540994_Meny, Operaterrassen, 1986/0002.jpg",0.9494381692931992,0.9609878868902931,0.9686431916085994,0.9186834293807057
08804,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/0011_alvin-record_540994_Meny, Operaterrassen, 1986/0003.jpg",0.9604929910560713,0.967956125923361,0.9746639661751126,0.9388588810697409
08805,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1631_alvin-record_542676_Meny, Den Gyllene Freden, 1986/0001.jpg",0.8203734430293756,0.899006807056386,0.8426162946186764,0.7194972274130647
08806,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1631_alvin-record_542676_Meny, Den Gyllene Freden, 1986/0002.jpg",0.8541206755204384,0.9355983955218827,0.8783591803434083,0.7484044506960242
08807,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1977_alvin-record_542944_Meny, Aveny Bistro Esplanaden 29, 1986/1977 0001.jpg",0.5795041393141077,0.6689691414760348,0.6129869711042312,0.456556305362057
08808,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1977_alvin-record_542944_Meny, Aveny Bistro Esplanaden 29, 1986/1977 0002.jpg",0.6110723812479735,0.7104301054625506,0.6459967586904213,0.4767902795909486
08809,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1977_alvin-record_542944_Meny, Aveny Bistro Esplanaden 29, 1986/1977 0003.jpg",0.6072038831675458,0.7027747319688109,0.6426446400928792,0.47619227744094705
08810,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1978_alvin-record_543155_Meny, SAS Luleå Hotel, 1986/1978 0001.jpg",0.9518953161301956,0.9669618195178462,0.9731019711961933,0.9156221576765473
08811,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1978_alvin-record_543155_Meny, SAS Luleå Hotel, 1986/1978 0002.jpg",0.9458157209009906,0.9609425563438266,0.966230235380285,0.9102743709788603
08812,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1978_alvin-record_543155_Meny, SAS Luleå Hotel, 1986/1978 0003.jpg",0.9713958207426807,0.9870448928715322,0.9934944846945628,0.9336480846619472
08813,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1979_alvin-record_543080_Meny, Franska Matsalen, Grand Hotel, 1986/1979 0001.jpg",0.6263120676018634,0.7070219936378807,0.6518404841989989,0.5200737249687108
08814,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1979_alvin-record_543080_Meny, Franska Matsalen, Grand Hotel, 1986/1979 0002.jpg",0.715163877604932,0.8082815714615612,0.7460106784282236,0.5911993829250114
08815,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1979_alvin-record_543080_Meny, Franska Matsalen, Grand Hotel, 1986/1979 0003.jpg",0.716901214055779,0.8105088730203621,0.746808455620496,0.5933863135264789
08816,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1980_alvin-record_543169_Meny, Cadier Baren, Grand Hotel, 1986/1980 0001.jpg",0.6301965084279325,0.7128566418343653,0.6562518543601651,0.5214810290892673
08817,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1980_alvin-record_543169_Meny, Cadier Baren, Grand Hotel, 1986/1980 0002.jpg",0.7184983915441175,0.8115759239551084,0.7489338436855004,0.5949854069917441
08818,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1980_alvin-record_543169_Meny, Cadier Baren, Grand Hotel, 1986/1980 0003.jpg",0.7296484548771515,0.8263190060055435,0.7597272482291346,0.6028991103967765
08819,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1982_alvin-record_529285_Meny, 1986/1982 0001.jpg",0.5598313532588961,0.555181568287037,0.5670272501361656,0.5572852413534859
08820,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1982_alvin-record_529285_Meny, 1986/1982 0002.jpg",0.9609069191672986,0.9695721913592785,0.974075994779818,0.9390725713627993
08821,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1982_alvin-record_529285_Meny, 1986/1982 0003.jpg",0.5581214256535948,0.5961292594294662,0.5723635578363289,0.5058714596949891
08822,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1983_alvin-record_543055_Meny, Markurell's, 1986/1983 0001.jpg",0.8477224534200254,0.9735739847154139,0.8640988179125818,0.7054945576320806
08823,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1983_alvin-record_543055_Meny, Markurell's, 1986/1983 0002.jpg",0.8166542689040066,0.9429135223168214,0.8327406594563033,0.6743086249388953
08824,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1983_alvin-record_543055_Meny, Markurell's, 1986/1983 0003.jpg",0.8544318704044118,0.9782020399305557,0.8740223737064272,0.7110711975762527
08825,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1984_alvin-record_543119_Meny, Teatergrillen, 1986/1984 0001.jpg",0.8819038768822447,0.8960292594247645,0.9014891864031526,0.8481931848188171
08826,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1984_alvin-record_543119_Meny, Teatergrillen, 1986/1984 0002.jpg",0.919238894909433,0.9347418452573869,0.9402070293509968,0.8827678101199161
08827,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1985_alvin-record_542901_Meny, Restaurang Smeden, 1986/1985 0001.jpg",0.9709520067260514,0.9689968590448647,0.9822721895198522,0.9615869716134375
08828,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1985_alvin-record_542901_Meny, Restaurang Smeden, 1986/1985 0002.jpg",0.9612601840504721,0.9604278577750543,0.974375,0.9489776943763616
08829,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1985_alvin-record_542901_Meny, Restaurang Smeden, 1986/1985 0003.jpg",0.9774731167282241,0.981155627070773,0.9899169484275707,0.9613467746863288
08830,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1986_alvin-record_542992_Meny, Cattelin, 1986/1986 0001.jpg",0.6947295554251113,0.7616350768248477,0.6909688967498765,0.6315846927006097
08831,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1986_alvin-record_542992_Meny, Cattelin, 1986/1986 0002.jpg",0.837274732238786,0.8569625889739458,0.8569810132957291,0.7978805944466829
08832,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1986_alvin-record_542992_Meny, Cattelin, 1986/1986 0003.jpg",0.7580105581571548,0.8221575816080623,0.756959363703582,0.6949147291598204
08833,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1987_alvin-record_543013_Meny, Brasserie, 1986/1987 0001.jpg",0.8433593323297286,0.8619811935045607,0.865168065398165,0.8029287380864604
08834,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1987_alvin-record_543013_Meny, Brasserie, 1986/1987 0002.jpg",0.911246880803157,0.9286092435755642,0.9317186902616201,0.873412708572287
08835,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1988_alvin-record_542924_Meny, Kalitka, 1986/1988 0001.jpg",0.26102724638088287,0.33122948006208214,0.28114116751643353,0.17071109156413283
08836,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1988_alvin-record_542924_Meny, Kalitka, 1986/1988 0002.jpg",0.9374303444989107,0.9832290849673203,0.9776181168300655,0.8514438316993463
08837,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1988_alvin-record_542924_Meny, Kalitka, 1986/1988 0003.jpg",0.7825223130417497,0.8773043065822586,0.8269944115681032,0.6432682209748872
08838,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1988_alvin-record_542924_Meny, Kalitka, 1986/1988 0004.jpg",0.9428650215935305,0.9871980919707456,0.9859061664438503,0.8554908063659956
08839,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1988_alvin-record_542924_Meny, Kalitka, 1986/1988 0005.jpg",0.3037452876984127,0.383430825455182,0.32685241596638653,0.20095262167366945
08840,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1989_alvin-record_543173_Meny, Les Halles, 1986/1989 0001.jpg",0.7811722674607033,0.7841393969777993,0.8102275259277264,0.7491498794765841
08841,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1989_alvin-record_543173_Meny, Les Halles, 1986/1989 0002.jpg",0.9105835216514647,0.9296198249494784,0.9334558183475341,0.8686749216573817
08842,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1989_alvin-record_543173_Meny, Les Halles, 1986/1989 0003.jpg",0.8936116273432451,0.9117398762389572,0.9259990985576925,0.8430959072330857
08843,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1990_alvin-record_543137_Meny, Gustav III Matsal Star Hotell, 1986/1990 0001.jpg",0.8316890205156137,0.8709537973175382,0.8617517914283768,0.7623614728009259
08844,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1990_alvin-record_543137_Meny, Gustav III Matsal Star Hotell, 1986/1990 0002.jpg",0.9429042646606196,0.962717813060127,0.9666708676199012,0.8993241133018306
08845,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1990_alvin-record_543137_Meny, Gustav III Matsal Star Hotell, 1986/1990 0003.jpg",0.8568029953590233,0.9096787130650872,0.8924110881331699,0.7683191848788128
08846,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0001.jpg",0.7213987788097695,0.8274599386538241,0.7676559275025802,0.5690804702729045
08847,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0002.jpg",0.8478419900331087,0.9423466569206423,0.912753420758067,0.6884258924206166
08848,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0003.jpg",0.8514351950652733,0.9474317452079777,0.9152707921064205,0.6916030478814218
08849,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0004.jpg",0.8524168671426354,0.9496629699868074,0.9162665028907342,0.6913211285503648
08850,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0005.jpg",0.8512695514060887,0.9479274904863261,0.9152892398735811,0.6905919238583591
08851,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0006.jpg",0.8515548474405193,0.9483618186858076,0.9157347632339974,0.6905679604017533
08852,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0007.jpg",0.8489369074109907,0.9459694877128482,0.9127287514512383,0.6881124830688854
08853,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0008.jpg",0.8520401259118423,0.9491401561449118,0.9161069709051167,0.6908732506854984
08854,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0009.jpg",0.8470602210182319,0.9545851876934985,0.9125573037603201,0.6740381716008771
08855,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0010.jpg",0.8479036114775725,0.956484993403694,0.9139815820787417,0.673244258950282
08856,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0011.jpg",0.8513074314155488,0.9487922673181114,0.9151220249613005,0.6900080019672343
08857,1986,"data/MA_Menyer/menus_by_year_swedish_only/1986/1992_alvin-record_542972_Meny, Stekhuset Östergök, 1986/1992 0012.jpg",0.8788225417634158,0.9689398703560372,0.9462861398671312,0.7212416150670794
